id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
Olfr1337,4,1.8804e-05,7.1604e-05,0.660272,1,3,0.1071,0.23352,0.982644,4885,1
Mrpl38,4,2.523e-05,9.2199e-05,0.660272,2,4,0.98182,0.98127,0.999686,20220,0
Pcdha3,4,3.3738e-05,0.00012142,0.660272,3,4,0.99997,0.99933,0.999686,20659,0
Dcaf12,4,4.3773e-05,0.00014872,0.660272,4,2,0.62307,0.75211,0.999686,15484,1
Fstl4,4,5.1032e-05,0.00017362,0.660272,5,4,0.99995,0.99932,0.999686,20658,0
Olfr884,4,6.4254e-05,0.00021194,0.660272,6,4,0.96998,0.96934,0.999686,19955,0
Snph,4,7.0781e-05,0.00023541,0.660272,7,4,0.99993,0.9993,0.999686,20657,0
Olfr90,4,7.5688e-05,0.00025552,0.660272,8,2,0.078348,0.18703,0.982644,3915,2
Tnfrsf14,4,8.5875e-05,0.00028809,0.661716,9,4,0.99991,0.99928,0.999686,20656,0
Ctla2a,4,0.0001005,0.00034509,0.713366,10,4,0.9999,0.99927,0.999686,20655,0
Txndc11,4,0.00011299,0.00038772,0.728623,11,2,0.016922,0.052411,0.962674,1111,2
Gm4894,4,0.00012614,0.00044375,0.740314,12,1,0.25957,0.45306,0.994069,9394,2
Olfr1045,4,0.00014098,0.00050027,0.740314,13,3,0.01293,0.040955,0.962674,866,1
Mcat,4,0.00015595,0.00056206,0.740314,14,4,0.99984,0.99921,0.999686,20654,0
Klrb1c,4,0.0001585,0.00057163,0.740314,15,4,0.99984,0.99921,0.999686,20653,0
Pds5a,4,0.00016057,0.00058073,0.740314,16,4,0.99882,0.99819,0.999686,20627,0
Aifm1,4,0.0001766,0.00064013,0.740314,17,4,0.99372,0.99303,0.999686,20509,0
Gpr153,4,0.00020959,0.00075843,0.740314,18,4,0.99979,0.99916,0.999686,20652,0
Poc1a,4,0.00023173,0.00084368,0.740314,19,4,0.99977,0.99913,0.999686,20651,0
Nrep,4,0.00024042,0.00087002,0.740314,20,3,0.9177,0.91721,0.999686,18850,1
Rangap1,4,0.0002574,0.00093708,0.740314,21,3,0.81196,0.84258,0.999686,17312,1
Ids,4,0.0002775,0.0010151,0.740314,22,3,0.25739,0.45019,0.994069,9332,1
Clca3b,4,0.00027992,0.0010223,0.740314,23,4,0.99972,0.99908,0.999686,20650,0
Ss18l1,4,0.0002805,0.0010238,0.740314,24,4,0.99576,0.99512,0.999686,20564,0
Pcdha12,4,0.00029303,0.0010645,0.740314,25,4,0.99971,0.99907,0.999686,20649,0
Vmn1r170,4,0.00031816,0.0011555,0.740314,26,3,0.33042,0.51507,0.994069,10676,1
1600015I10Rik,4,0.0003187,0.0011564,0.740314,27,3,0.7704,0.82138,0.999686,16877,1
Vmn2r86,4,0.00032632,0.0011866,0.740314,28,3,0.65999,0.77516,0.999686,15934,1
Prps1,4,0.00032795,0.0011938,0.740314,29,3,0.5271,0.67328,0.99901,13918,1
Cbr2,4,0.00033927,0.0012292,0.740314,30,4,0.98374,0.98323,0.999686,20262,0
Olfr1217,4,0.00035338,0.0012795,0.740314,31,2,0.90377,0.90448,0.999686,18594,1
Mpv17,4,0.00035493,0.0012858,0.740314,32,4,0.99965,0.99901,0.999686,20648,0
Atg10,4,0.00037201,0.0013437,0.740314,33,4,0.99913,0.99852,0.999686,20636,0
Mvb12a,4,0.00037839,0.0013681,0.740314,34,2,0.47732,0.63306,0.99901,13067,2
Snrpd1,4,0.00038099,0.0013792,0.740314,35,4,0.99962,0.99898,0.999686,20647,0
Fastkd2,4,0.00038341,0.0013883,0.740314,36,4,0.99962,0.99898,0.999686,20646,0
Romo1,4,0.00039946,0.0014414,0.740314,37,4,0.99882,0.99819,0.999686,20628,0
Prrg3,4,0.0004263,0.0015329,0.740314,38,4,0.99957,0.99894,0.999686,20645,0
Trim8,4,0.00042884,0.0015377,0.740314,39,2,0.52116,0.66846,0.99901,13810,2
Eci3,4,0.00042927,0.0015396,0.740314,40,3,0.31418,0.50214,0.994069,10392,1
Naa15,4,0.0004302,0.001543,0.740314,41,4,0.99957,0.99894,0.999686,20644,0
Olfr584,4,0.0004353,0.0015588,0.740314,42,4,0.97249,0.97192,0.999686,20007,0
Sod1,4,0.00044633,0.001587,0.740314,43,4,0.99892,0.9983,0.999686,20631,0
Sdha,4,0.00044933,0.001599,0.740314,44,4,0.99863,0.99799,0.999686,20623,0
Scamp5,4,0.00046083,0.001644,0.740314,45,4,0.99954,0.99891,0.999686,20643,0
Adrm1,4,0.0004619,0.0016474,0.740314,46,4,0.99939,0.99877,0.999686,20639,0
Efnb1,4,0.00047928,0.0017207,0.756794,47,2,0.12134,0.25557,0.983499,5365,1
Srgap2,4,0.00051826,0.0018428,0.762641,48,3,0.92643,0.92583,0.999686,19060,0
Slc39a13,4,0.00052356,0.0018629,0.762641,49,4,0.99948,0.99885,0.999686,20642,0
Cd59b,4,0.00052403,0.0018648,0.762641,50,3,0.81822,0.84605,0.999686,17395,1
Btg1-ps2,4,0.00052972,0.0018883,0.762641,51,2,0.69418,0.7882,0.999686,16226,1
Calr4,4,0.00054947,0.0019549,0.762641,52,2,0.059118,0.15458,0.974292,3270,2
Olfr1163,4,0.00055091,0.0019587,0.762641,53,4,0.98191,0.98136,0.999686,20223,0
Gnl2,4,0.00057196,0.0020229,0.762641,54,4,0.99943,0.9988,0.999686,20641,0
Rgn,4,0.00058016,0.0020507,0.762641,55,2,0.44978,0.61102,0.99901,12625,2
Mtus1,4,0.00058551,0.002066,0.762641,56,4,0.99941,0.99879,0.999686,20640,0
Phf10,4,0.0006306,0.0022293,0.808494,57,2,0.39579,0.56747,0.997045,11756,2
Eif5,4,0.00065876,0.0023241,0.810479,58,2,0.36186,0.54025,0.994069,11208,2
Mfrp,4,0.00065982,0.0023284,0.810479,59,2,0.69217,0.78739,0.999686,16204,1
Six5,4,0.00066725,0.0023524,0.810479,60,4,0.99933,0.99872,0.999686,20638,0
Olfr1121,4,0.00068103,0.0024012,0.813748,61,1,0.36557,0.54327,0.994069,11280,2
Mkks,4,0.00073147,0.0025842,0.861626,62,1,0.14434,0.29042,0.98511,6059,3
Ren1,4,0.00074421,0.0026364,0.865079,63,2,0.11511,0.24597,0.982644,5168,2
Olfr19,4,0.00077316,0.0027451,0.882483,64,4,0.99923,0.99862,0.999686,20637,0
Slc15a2,4,0.0007819,0.0027748,0.882483,65,2,0.036407,0.10517,0.962674,2210,2
Stard7,4,0.00082883,0.0029224,0.896853,66,4,0.98266,0.98212,0.999686,20237,0
Epg5,4,0.00083233,0.0029329,0.896853,67,3,0.93325,0.93267,0.999686,19205,0
Ptpn5,4,0.00084271,0.002975,0.896853,68,3,0.59486,0.7286,0.999686,15015,1
Slc9a4,4,0.00087878,0.0030943,0.896853,69,4,0.99912,0.99851,0.999686,20635,0
Hormad2,4,0.00088275,0.0031077,0.896853,70,1,0.38095,0.55561,0.994934,11542,2
Banf1,4,0.00088287,0.0031082,0.896853,71,3,0.029169,0.086274,0.962674,1822,1
Rcor1,4,0.0008965,0.0031503,0.896853,72,3,0.62035,0.74986,0.999686,15435,1
Commd8,4,0.00090197,0.0031671,0.896853,73,3,0.38219,0.55662,0.995619,11556,1
Tns1,4,0.00091648,0.0032183,0.89905,74,3,0.36782,0.54509,0.994069,11324,1
Ruvbl2,4,0.00093318,0.0032682,0.900792,75,2,0.76024,0.81651,0.999686,16796,1
Fmo1,4,0.00096037,0.0033654,0.908118,76,3,0.84264,0.86025,0.999686,17697,1
Ear10,4,0.0009836,0.0034516,0.908118,77,4,0.96821,0.96754,0.999686,19903,0
Akr1c21,4,0.0010177,0.0035627,0.908118,78,4,0.99898,0.99836,0.999686,20634,0
Mbd3l1,4,0.0010229,0.0035809,0.908118,79,4,0.99898,0.99835,0.999686,20633,0
Mcm6,4,0.001034,0.0036097,0.908118,80,4,0.98248,0.98192,0.999686,20233,0
SGR000122079.1_XPR003.1,1,0.0010407,0.0036365,0.908118,81,1,0.99896,0.99834,0.999686,20632,0
Noxo1,4,0.0010667,0.0037246,0.908118,82,2,0.0306,0.090149,0.962674,1901,2
Defb4,4,0.0010844,0.0037917,0.908118,83,2,0.37151,0.54806,0.994069,11394,2
Rrp8,4,0.0010937,0.0038247,0.908118,84,3,0.95571,0.95488,0.999686,19652,0
SGR000122318.1_XPR003.1,1,0.0011038,0.0038578,0.908118,85,1,0.9989,0.99828,0.999686,20630,0
Dnajc14,4,0.0011263,0.0039171,0.908118,86,4,0.99887,0.99825,0.999686,20629,0
Tfcp2l1,4,0.0011349,0.0039521,0.908118,87,3,0.20937,0.38469,0.98616,8049,1
Gcdh,4,0.0011433,0.0039751,0.908118,88,3,0.93668,0.93613,0.999686,19277,0
Rpap1,4,0.0011684,0.0040551,0.908118,89,3,0.9563,0.95552,0.999686,19663,0
Pelo,4,0.0011853,0.004114,0.908118,90,2,0.2064,0.38057,0.98616,7958,2
Ankrd35,4,0.0011951,0.0041514,0.908118,91,2,0.27816,0.47354,0.994069,9828,2
Utp20,4,0.0011989,0.0041672,0.908118,92,4,0.9988,0.99817,0.999686,20626,0
Flnc,4,0.0012225,0.0042534,0.908118,93,4,0.9763,0.9757,0.999686,20094,0
1600014C23Rik,4,0.0012355,0.0043017,0.908118,94,3,0.87936,0.88499,0.999686,18196,1
Galnt16,4,0.0012357,0.0043017,0.908118,95,4,0.96275,0.96207,0.999686,19785,0
Gm10081,4,0.0012739,0.0044292,0.908118,96,2,0.44609,0.60803,0.99901,12569,2
Gm5168,4,0.0012861,0.0044718,0.908118,97,4,0.99153,0.99085,0.999686,20443,0
Bsph2,4,0.0012927,0.0045029,0.908118,98,4,0.99871,0.99807,0.999686,20625,0
Mprip,4,0.0012978,0.0045225,0.908118,99,4,0.98034,0.97978,0.999686,20186,0
Grm4,4,0.0013232,0.0046054,0.908118,100,4,0.9949,0.99426,0.999686,20540,0
Gata2,4,0.0013245,0.0046102,0.908118,101,4,0.99868,0.99804,0.999686,20624,0
Pram1,4,0.0013365,0.0046456,0.908118,102,4,0.98719,0.98665,0.999686,20333,0
Vmn2r95,4,0.0013374,0.0046495,0.908118,103,2,0.16077,0.31486,0.98511,6548,2
Zscan5b,4,0.0013613,0.0047381,0.908118,104,3,0.67159,0.77945,0.999686,16034,1
Nup133,4,0.001377,0.0047951,0.908118,105,3,0.53368,0.67859,0.999445,14035,1
Rps6,4,0.0013869,0.0048224,0.908118,106,3,0.70301,0.79181,0.999686,16301,1
Anapc1,4,0.0013897,0.0048329,0.908118,107,4,0.99861,0.99798,0.999686,20622,0
Txlna,4,0.0013948,0.0048411,0.908118,108,4,0.99861,0.99797,0.999686,20621,0
Cyp2d9,4,0.0014057,0.0048707,0.908118,109,2,0.63238,0.75991,0.999686,15623,2
Mipep,4,0.0014228,0.0049301,0.908118,110,2,0.93407,0.93351,0.999686,19223,0
Mrgprg,4,0.0014248,0.0049349,0.908118,111,4,0.99506,0.99442,0.999686,20546,0
Zfp174,4,0.0014373,0.0049804,0.908118,112,2,0.64011,0.76632,0.999686,15753,1
Dbn1,4,0.001455,0.0050408,0.908118,113,3,0.40326,0.57353,0.997045,11884,1
Olfr787,4,0.0014704,0.0050877,0.908118,114,4,0.99853,0.99789,0.999686,20620,0
Dnajc8,4,0.0014877,0.0051418,0.908118,115,4,0.9926,0.99191,0.999686,20473,0
Nsf,4,0.001524,0.0052482,0.908118,116,4,0.99848,0.99783,0.999686,20619,0
Krtap3-3,4,0.0015381,0.0052913,0.908118,117,1,0.15662,0.30872,0.98511,6418,3
Hnrnpu,4,0.0015396,0.0052951,0.908118,118,4,0.99846,0.99782,0.999686,20618,0
Scn1a,4,0.0015482,0.0053205,0.908118,119,4,0.9937,0.99302,0.999686,20506,0
Thumpd3,4,0.001563,0.005365,0.908118,120,4,0.97892,0.97834,0.999686,20155,0
Fbrs,4,0.0015667,0.0053799,0.908118,121,4,0.99843,0.9978,0.999686,20617,0
Adam26a,4,0.0015885,0.0054594,0.908118,122,1,0.46356,0.62205,0.99901,12860,2
Med17,4,0.0015941,0.0054795,0.908118,123,4,0.99841,0.99777,0.999686,20616,0
Uba6,4,0.0015986,0.0054977,0.908118,124,3,0.38236,0.55676,0.995619,11559,1
Zmym3,4,0.0016209,0.0055839,0.908118,125,3,0.6855,0.78478,0.999686,16152,1
Tex14,4,0.0016389,0.0056514,0.908118,126,1,0.0081244,0.026498,0.961434,556,3
Cramp1l,4,0.0016862,0.0058062,0.908118,127,4,0.99831,0.99768,0.999686,20615,0
Olfr635,4,0.0016893,0.0058167,0.908118,128,2,0.4669,0.62471,0.99901,12912,2
Galnt9,4,0.0017192,0.0059273,0.908118,129,4,0.99828,0.99765,0.999686,20614,0
Nedd4,4,0.0017397,0.0059901,0.908118,130,2,0.31319,0.50135,0.994069,10376,2
Sipa1l3,4,0.0017549,0.0060413,0.908118,131,2,0.15443,0.30539,0.98511,6346,1
SGR000122156.1_XPR003.1,1,0.0017598,0.0060538,0.908118,132,1,0.99824,0.99761,0.999686,20613,0
Snx11,4,0.0017901,0.0061544,0.908118,133,1,0.31858,0.50567,0.994069,10462,2
Stx4a,4,0.0018074,0.0062061,0.908118,134,2,0.57224,0.7099,0.999686,14631,1
Mrps9,4,0.0018199,0.0062439,0.908118,135,3,0.79636,0.83428,0.999686,17151,1
Gm3286,4,0.0018303,0.0062774,0.908118,136,4,0.99616,0.99551,0.999686,20576,0
Grxcr1,4,0.0018405,0.006311,0.908118,137,3,0.91951,0.91895,0.999686,18900,1
4933402E13Rik,4,0.0018476,0.0063268,0.908118,138,3,0.10752,0.23418,0.982644,4896,1
Lmbr1,4,0.0018667,0.0063823,0.908118,139,4,0.96457,0.96389,0.999686,19821,0
Ces1d,4,0.0018862,0.0064503,0.908118,140,4,0.98884,0.98825,0.999686,20379,0
Tas2r143,4,0.0018908,0.0064657,0.908118,141,3,0.41698,0.58461,0.99866,12093,1
Ap2a1,4,0.0018909,0.0064662,0.908118,142,3,0.90988,0.90985,0.999686,18704,1
Nprl2,4,0.0018988,0.0064963,0.908118,143,4,0.96788,0.96722,0.999686,19894,0
Gsc2,4,0.0019084,0.0065275,0.908118,144,4,0.99809,0.99747,0.999686,20612,0
Mbip,4,0.0019111,0.0065337,0.908118,145,2,0.10613,0.232,0.982644,4856,2
Sssca1,4,0.0019217,0.0065653,0.908118,146,4,0.99495,0.9943,0.999686,20541,0
Gale,4,0.0019413,0.0066185,0.908118,147,2,0.4116,0.58025,0.997125,12024,2
Hibch,4,0.0019532,0.0066477,0.908118,148,3,0.039834,0.11395,0.962674,2431,1
Zfp112,4,0.0019575,0.0066635,0.908118,149,4,0.99804,0.99742,0.999686,20611,0
Flcn,4,0.0019917,0.006788,0.908118,150,2,0.55265,0.6939,0.999686,14341,2
Pla2g10,4,0.0020032,0.0068323,0.908118,151,3,0.56341,0.70262,0.999686,14500,1
Iqcg,4,0.002018,0.0068896,0.908118,152,2,0.36505,0.54285,0.994069,11272,2
Slc25a18,4,0.002018,0.0068896,0.908118,153,2,0.35872,0.53771,0.994069,11153,1
Ccdc170,4,0.0020196,0.0068958,0.908118,155,3,0.24774,0.43734,0.994069,9083,1
Rgs9bp,4,0.0020196,0.0068958,0.908118,154,4,0.99694,0.99628,0.999686,20589,0
Klrb1b,4,0.0020421,0.0069705,0.908118,156,1,0.18744,0.35381,0.98616,7405,3
Ndufb11,4,0.0020485,0.0069949,0.908118,157,4,0.99795,0.99733,0.999686,20610,0
Olfr829,4,0.0020821,0.0071127,0.908118,158,3,0.41062,0.57946,0.997125,12006,1
Arl6,4,0.0020924,0.0071487,0.908118,159,2,0.35579,0.53537,0.994069,11097,2
Tmem194b,4,0.0020946,0.0071582,0.908118,160,4,0.99791,0.99729,0.999686,20609,0
Mas1,4,0.002118,0.007237,0.908118,161,3,0.74199,0.80826,0.999686,16620,1
Sh3tc1,4,0.0021291,0.0072737,0.908118,162,4,0.98179,0.98124,0.999686,20218,0
Riiad1,4,0.0021369,0.0073029,0.908118,163,4,0.99786,0.99724,0.999686,20608,0
Etnk2,4,0.0021428,0.007324,0.908118,164,3,0.041497,0.11818,0.962674,2527,1
Noc3l,4,0.0021631,0.0073982,0.908118,165,4,0.99784,0.99721,0.999686,20607,0
Smyd5,4,0.0021932,0.0075112,0.908118,166,2,0.11955,0.25279,0.983499,5301,2
Lce1i,4,0.0022436,0.0076794,0.908118,167,3,0.73326,0.8045,0.999686,16551,1
Snrpe,4,0.0022522,0.0077062,0.908118,168,4,0.98002,0.97945,0.999686,20182,0
Tbccd1,4,0.0022595,0.0077292,0.908118,169,4,0.99774,0.99711,0.999686,20606,0
Lrat,4,0.0022939,0.0078379,0.908118,170,2,0.43583,0.59977,0.99901,12399,2
Ybey,4,0.0023947,0.0081765,0.908118,171,3,0.80091,0.83659,0.999686,17196,1
Uqcrq,4,0.0024343,0.0083188,0.908118,172,4,0.99757,0.99693,0.999686,20605,0
Slc36a3,4,0.0024435,0.0083542,0.908118,173,4,0.99756,0.99692,0.999686,20604,0
Slco1b2,4,0.0024451,0.008358,0.908118,174,3,0.46102,0.62007,0.99901,12814,1
Eps8l2,4,0.0024683,0.008428,0.908118,175,3,0.9477,0.94701,0.999686,19495,0
Luc7l2,4,0.0024954,0.0085118,0.908118,176,3,0.38057,0.55529,0.994934,11532,1
Luzp1,4,0.002511,0.0085702,0.908118,177,4,0.99749,0.99685,0.999686,20603,0
Cstad,4,0.0025146,0.0085793,0.908118,178,2,0.17086,0.32973,0.98511,6882,1
Adrbk2,4,0.0025158,0.0085817,0.908118,179,3,0.37025,0.54705,0.994069,11370,1
AI607873,4,0.0025337,0.0086468,0.908118,180,4,0.99747,0.99683,0.999686,20602,0
Sult2b1,4,0.0025458,0.0086914,0.908118,181,3,0.92819,0.92758,0.999686,19108,0
Adam2,4,0.0025537,0.0087153,0.908118,182,3,0.28215,0.47672,0.994069,9877,1
Olfr706,4,0.0025839,0.0088269,0.908118,183,4,0.99742,0.99677,0.999686,20601,0
Lipc,4,0.0025961,0.0088648,0.908118,184,1,0.0094594,0.030601,0.961434,645,3
Trappc4,4,0.0025979,0.0088696,0.908118,185,4,0.9974,0.99676,0.999686,20600,0
Bdp1,4,0.0026016,0.0088834,0.908118,186,3,0.91597,0.91556,0.999686,18819,1
Tsnax,4,0.0026027,0.0088887,0.908118,187,3,0.4697,0.62697,0.99901,12956,1
Fhl4,4,0.0026071,0.0089045,0.908118,188,3,0.5302,0.67576,0.99901,13971,1
Cpsf3,4,0.0026332,0.0089869,0.908118,189,3,0.27939,0.4745,0.994069,9840,1
Cmc1,4,0.0026363,0.0089946,0.908118,190,4,0.99605,0.9954,0.999686,20573,0
Olfr701,4,0.0026465,0.0090252,0.908118,191,2,0.15117,0.30057,0.98511,6246,2
Abhd13,4,0.0026774,0.0091205,0.908118,192,4,0.99732,0.99667,0.999686,20599,0
Nphs1,4,0.0026969,0.0091909,0.908118,193,3,0.27341,0.46976,0.994069,9742,1
Abo,4,0.002701,0.0092043,0.908118,194,4,0.9973,0.99665,0.999686,20598,0
Olfr904,4,0.0027065,0.009223,0.908118,195,3,0.93531,0.9348,0.999686,19250,0
Mcm10,4,0.0027081,0.0092273,0.908118,196,3,0.66512,0.77706,0.999686,15978,1
Gm14920,4,0.0027123,0.0092431,0.908118,197,2,0.81382,0.84359,0.999686,17337,1
Bnip1,4,0.0027159,0.0092542,0.908118,198,3,0.85969,0.87126,0.999686,17927,1
Pvrl3,4,0.0027296,0.0093001,0.908118,199,2,0.10997,0.23798,0.982644,4993,2
Gphn,4,0.0027316,0.0093035,0.908118,200,3,0.89467,0.89693,0.999686,18442,1
2004-09-01 00:00:00,4,0.0027472,0.0093456,0.908118,201,2,0.52724,0.67339,0.99901,13921,2
Apoc3,4,0.0027613,0.0093964,0.908118,202,4,0.99724,0.99658,0.999686,20597,0
Bmp6,4,0.0027753,0.0094433,0.908118,203,4,0.99722,0.99657,0.999686,20596,0
Olfr209,4,0.0027808,0.0094639,0.908118,204,4,0.99722,0.99656,0.999686,20595,0
Cyp4a30b,4,0.0027976,0.0095157,0.908118,205,2,0.43527,0.59931,0.99901,12386,2
1700011A15Rik,4,0.0028335,0.0096349,0.908118,206,4,0.99031,0.98968,0.999686,20419,0
Nckap5l,4,0.0028335,0.0096349,0.908118,207,3,0.92587,0.92525,0.999686,19047,0
Ogfod2,4,0.0028479,0.0096847,0.908118,208,2,0.24319,0.43128,0.994069,8960,2
Ptgs1,4,0.0028511,0.0096919,0.908118,209,4,0.99715,0.99649,0.999686,20594,0
Rnaseh2c,4,0.0028782,0.0097839,0.908118,210,4,0.99712,0.99646,0.999686,20593,0
Timm10b,4,0.0028804,0.0097915,0.908118,211,4,0.99712,0.99645,0.999686,20592,0
Fam150b,4,0.0028983,0.0098428,0.908118,212,2,0.22735,0.40966,0.990422,8550,2
Paip2,4,0.0029014,0.0098572,0.908118,213,2,0.24148,0.42895,0.994069,8917,2
Snx25,4,0.0029079,0.0098758,0.908118,214,3,0.84503,0.86172,0.999686,17727,1
Ctf1,4,0.0029088,0.0098773,0.908118,215,4,0.99709,0.99643,0.999686,20591,0
Gstk1,4,0.0029133,0.0098912,0.908118,216,3,0.85904,0.87079,0.999686,17918,1
Ctsf,4,0.0029208,0.009917,0.908118,217,3,0.38145,0.55601,0.995315,11548,1
Slc38a9,4,0.0029306,0.009951,0.908118,218,3,0.14343,0.28908,0.98511,6027,1
Arhgap9,4,0.0029403,0.0099827,0.908118,219,3,0.8125,0.84287,0.999686,17320,1
Bcl7a,4,0.0029421,0.0099874,0.908118,220,4,0.99706,0.99639,0.999686,20590,0
Olfr1135,4,0.0029486,0.01001,0.908118,221,3,0.50628,0.65631,0.99901,13549,1
Ms4a3,4,0.002999,0.010169,0.908118,222,3,0.21245,0.38904,0.987502,8141,1
Gnal,4,0.0030148,0.010216,0.908118,223,4,0.9943,0.99363,0.999686,20527,0
Olfr552,4,0.0030178,0.010226,0.908118,224,3,0.97844,0.97781,0.999686,20140,0
Gm4763,4,0.0030208,0.010234,0.908118,225,3,0.32814,0.51326,0.994069,10637,1
Gnl3l,4,0.0030339,0.010276,0.908118,226,4,0.99463,0.99397,0.999686,20536,0
Rhox2d,4,0.0030493,0.010329,0.908118,227,2,0.36154,0.54001,0.994069,11202,2
Cyp3a57,4,0.0030618,0.010374,0.908118,228,2,0.49745,0.64916,0.99901,13418,2
Gm13275,4,0.0030681,0.010389,0.908118,229,4,0.99693,0.99627,0.999686,20588,0
Olfr479,4,0.0030857,0.010444,0.908118,230,3,0.77325,0.82276,0.999686,16903,1
Ppat,4,0.00309,0.010457,0.908118,231,2,0.3555,0.53514,0.994069,11096,2
Lgals4,4,0.003095,0.010474,0.908118,232,3,0.65651,0.77384,0.999686,15912,1
Cep89,4,0.0030997,0.010487,0.908118,233,2,0.33345,0.5175,0.994069,10731,2
8030411F24Rik,4,0.0031027,0.010497,0.908118,234,4,0.96764,0.96697,0.999686,19888,0
Gatb,4,0.0031031,0.010497,0.908118,235,4,0.9969,0.99624,0.999686,20587,0
Serpina1d,4,0.0031486,0.01065,0.908118,236,2,0.05772,0.15216,0.974292,3218,2
Nudt17,4,0.00315,0.010656,0.908118,237,1,0.045012,0.12706,0.962944,2727,3
Fam49a,4,0.0031818,0.01076,0.908118,238,3,0.69662,0.78919,0.999686,16251,1
Ptp4a2,4,0.0031848,0.010771,0.908118,239,3,0.41113,0.57987,0.997125,12014,1
Ipmk,4,0.0031945,0.010805,0.908118,240,1,0.097466,0.21813,0.982644,4544,2
Mageb16,4,0.0031992,0.010822,0.908118,241,2,0.35357,0.53358,0.994069,11070,2
Fam71b,4,0.0032004,0.010826,0.908118,242,3,0.86849,0.87725,0.999686,18042,1
Gprc5b,4,0.0032263,0.010907,0.908118,243,3,0.29973,0.49072,0.994069,10162,1
Rpp25l,4,0.0032365,0.010934,0.908118,244,3,0.95403,0.95323,0.999686,19621,0
Syncrip,4,0.003237,0.010936,0.908118,245,4,0.99371,0.99303,0.999686,20507,0
Hrnr,4,0.0032502,0.010984,0.908118,246,2,0.75051,0.81211,0.999686,16700,1
Ces2b,4,0.0032507,0.010985,0.908118,247,1,0.013183,0.041704,0.962674,884,3
Cdyl,4,0.0032536,0.010993,0.908118,248,2,0.1373,0.27984,0.98511,5848,2
Ppp4c,4,0.0032775,0.011073,0.908118,249,2,0.62525,0.75396,0.999686,15523,1
Cebpe,4,0.0032878,0.011113,0.908118,250,3,0.50675,0.65668,0.99901,13555,1
Ilvbl,4,0.0032923,0.011131,0.908118,251,3,0.83306,0.85451,0.999686,17572,1
Gm20822,4,0.003301,0.011158,0.908118,252,2,0.56825,0.70663,0.999686,14574,2
Sycp3,4,0.0033674,0.011371,0.908118,253,4,0.98968,0.98907,0.999686,20404,0
Olfr1255,4,0.0033799,0.011415,0.908118,254,4,0.99662,0.99597,0.999686,20586,0
Dock10,4,0.0034017,0.011489,0.908118,255,3,0.66827,0.77819,0.999686,16007,1
Vps13c,4,0.0034133,0.011524,0.908118,256,4,0.99659,0.99593,0.999686,20585,0
Olfr472,4,0.0034247,0.011558,0.908118,257,4,0.99658,0.99592,0.999686,20584,0
Surf4,4,0.003451,0.011648,0.908118,258,3,0.94874,0.94804,0.999686,19516,0
Ggct,4,0.003452,0.011654,0.908118,259,3,0.67218,0.77968,0.999686,16039,1
Tgfb1i1,4,0.0034545,0.011665,0.908118,260,3,0.79493,0.83354,0.999686,17136,1
Cd53,4,0.0034584,0.01168,0.908118,261,4,0.99654,0.99588,0.999686,20583,0
AY761184,4,0.0034933,0.011787,0.908118,262,2,0.86057,0.87185,0.999686,17937,1
Mrpl50,4,0.0035023,0.011826,0.908118,263,3,0.91504,0.91468,0.999686,18795,1
Abca1,4,0.0035169,0.011875,0.908118,264,3,0.788,0.82999,0.999686,17057,1
Enthd1,4,0.0035218,0.011895,0.908118,265,4,0.99648,0.99583,0.999686,20582,0
Zfp395,4,0.0035527,0.011998,0.908118,266,2,0.49649,0.64837,0.99901,13404,1
Olfr967,4,0.0035566,0.012012,0.908118,267,3,0.4944,0.64669,0.99901,13375,1
Ccdc73,4,0.0035732,0.012059,0.908118,268,2,0.17257,0.33225,0.98511,6941,2
Ccni,4,0.0035965,0.012141,0.908118,269,2,0.89849,0.90006,0.999686,18514,1
L1cam,4,0.003603,0.012165,0.908118,270,2,0.71927,0.79857,0.999686,16432,1
Olfr313,4,0.003618,0.012215,0.908118,271,2,0.4971,0.64885,0.99901,13413,2
SGR000121874.1_XPR003.1,1,0.0036268,0.012243,0.908118,272,1,0.99637,0.99573,0.999686,20581,0
Cluap1,4,0.003628,0.012248,0.908118,273,4,0.99637,0.99573,0.999686,20580,0
Itsn2,4,0.0036497,0.012316,0.908118,274,4,0.99635,0.99571,0.999686,20579,0
Galnt1,4,0.0036533,0.012328,0.908118,275,3,0.95044,0.94967,0.999686,19552,0
Lmna,4,0.0036642,0.012362,0.908118,276,3,0.99634,0.9957,0.999686,20578,0
Vash1,4,0.0036869,0.012433,0.908118,277,3,0.22686,0.40897,0.990404,8534,1
Olfr1277,4,0.0037036,0.012483,0.908118,278,2,0.045645,0.12863,0.964004,2757,2
Cd34,4,0.003754,0.01264,0.908118,279,1,0.0013507,0.0047668,0.856157,111,3
Tceb1,4,0.0037661,0.012681,0.908118,280,4,0.99623,0.99559,0.999686,20577,0
Cldn20,4,0.0037815,0.012731,0.908118,281,3,0.73732,0.80624,0.999686,16590,1
Xlr3c,4,0.0038043,0.012803,0.908118,282,1,0.028527,0.084585,0.962674,1785,2
Meis2,4,0.0038342,0.012907,0.908118,283,4,0.97571,0.9751,0.999686,20079,0
Sele,4,0.0038546,0.012971,0.908118,284,1,0.90417,0.90481,0.999686,18600,1
