id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
CST2,4,7.5452e-06,3.2737e-05,0.226733,1,4,0.99999,0.99999,1.0,20103,0
PPEF2,4,8.772e-06,4.0122e-05,0.226733,2,4,0.99999,0.99999,1.0,20102,0
EBAG9,4,1.2838e-05,5.6368e-05,0.226733,3,4,0.99999,0.99998,1.0,20099,0
LCE2A,4,1.2838e-05,5.6368e-05,0.226733,4,4,0.99999,0.99998,1.0,20100,0
MYL4,4,1.2838e-05,5.6368e-05,0.226733,5,4,0.99999,0.99998,1.0,20101,0
POLA1,4,1.7669e-05,7.8028e-05,0.261551,6,4,0.99998,0.99998,1.0,20098,0
TMEM132A,4,6.311e-05,0.0002587,0.44802,7,4,0.99994,0.99994,1.0,20097,0
ADCY4,4,7.0054e-05,0.00028479,0.44802,8,3,0.15321,0.17346,0.985705,3467,1
TMEM178A,4,7.0054e-05,0.00028479,0.44802,9,4,0.98771,0.98772,1.0,19746,0
CHMP4C,4,7.0054e-05,0.00028479,0.44802,10,3,0.63922,0.63911,0.985939,13013,0
HNRNPU,4,7.9154e-05,0.00031974,0.44802,11,4,0.99992,0.99992,1.0,20095,0
BUB1,4,7.9154e-05,0.00031974,0.44802,12,4,0.99992,0.99992,1.0,20096,0
ZNF792,4,8.9392e-05,0.00035667,0.44802,13,3,0.99991,0.99992,1.0,20094,0
WNT3,4,9.1392e-05,0.00036307,0.44802,14,3,0.019446,0.037249,0.981503,744,1
RPL3,4,9.9617e-05,0.00039211,0.44802,15,4,0.9999,0.9999,1.0,20093,0
HEY1,4,9.9617e-05,0.00039211,0.44802,16,4,0.9999,0.9999,1.0,20092,0
ALPI,4,9.9617e-05,0.00039211,0.44802,17,4,0.9999,0.9999,1.0,20091,0
GAL3ST3,4,0.0001085,0.0004182,0.44802,18,4,0.99989,0.99989,1.0,20090,0
SLCO5A1,4,0.00011334,0.00044134,0.44802,19,3,0.58909,0.58882,0.985705,12013,0
DDX5,4,0.00014226,0.00055604,0.44802,20,4,0.99986,0.99986,1.0,20089,0
CC2D2B,4,0.00014226,0.00055604,0.44802,21,4,0.99986,0.99986,1.0,20088,0
ERLIN1,4,0.00014522,0.00056835,0.44802,22,4,0.9835,0.98362,1.0,19654,0
TMEM165,4,0.00016683,0.00064515,0.44802,23,2,0.73722,0.73751,0.989886,14965,0
OSGIN1,4,0.00016683,0.00064515,0.44802,24,4,0.96093,0.96117,1.0,19208,0
F8A2,4,0.00016683,0.00064515,0.44802,25,3,0.93645,0.9367,1.0,18740,0
MPHOSPH9,4,0.00016741,0.00064712,0.44802,26,4,0.99983,0.99984,1.0,20087,0
FANCF,4,0.00017028,0.00065696,0.44802,27,2,0.65708,0.65697,0.985939,13395,0
DDX60,4,0.00018351,0.00070915,0.44802,28,4,0.99977,0.99979,1.0,20081,0
GAREML,4,0.00018351,0.00070915,0.44802,29,4,0.99596,0.99598,1.0,19941,0
VPS37D,4,0.00018351,0.00070915,0.44802,30,4,0.99669,0.99672,1.0,19960,0
COPS2,4,0.00018351,0.00070915,0.44802,31,3,0.8368,0.8371,0.995896,16903,0
CCDC138,4,0.00019631,0.00075739,0.44802,32,4,0.9998,0.99981,1.0,20085,0
APOL6,4,0.00019631,0.00075739,0.44802,33,4,0.9998,0.99981,1.0,20086,0
BPGM,4,0.00019631,0.00075739,0.44802,34,4,0.9998,0.99981,1.0,20084,0
SPCS3,4,0.00021184,0.00080761,0.450749,35,4,0.99979,0.9998,1.0,20083,0
CD14,4,0.00022789,0.00086422,0.450749,36,4,0.99977,0.99979,1.0,20080,0
CSPG4,4,0.00022789,0.00086422,0.450749,37,4,0.99977,0.99979,1.0,20082,0
DHRS4,4,0.00023081,0.00087407,0.450749,38,4,0.99823,0.99825,1.0,20026,0
FUT7,4,0.00023081,0.00087407,0.450749,39,3,0.74944,0.7497,0.989886,15221,0
VPS45,4,0.00026443,0.00099665,0.48359,40,4,0.99974,0.99975,1.0,20079,0
R3HDM2,4,0.00028277,0.00107,0.48359,41,4,0.99972,0.99973,1.0,20077,0
MPLKIP,4,0.00028277,0.00107,0.48359,42,4,0.99972,0.99973,1.0,20078,0
STRN,4,0.00028379,0.0010739,0.48359,43,3,0.32408,0.32421,0.985705,6551,1
TMC4,4,0.00028379,0.0010739,0.48359,44,3,0.83849,0.83878,0.995896,16932,0
GTF3A,4,0.00030319,0.0011522,0.48359,45,4,0.9997,0.99971,1.0,20076,0
DNAJC9,4,0.00032395,0.0012197,0.48359,46,4,0.99968,0.99968,1.0,20072,0
SFT2D3,4,0.00032395,0.0012197,0.48359,47,4,0.99968,0.99968,1.0,20073,0
SERTAD1,4,0.00032395,0.0012197,0.48359,48,4,0.99968,0.99968,1.0,20075,0
CIRH1A,4,0.00032395,0.0012197,0.48359,49,4,0.99968,0.99968,1.0,20074,0
USP17L22,4,0.00033885,0.0012763,0.48359,50,3,0.44586,0.44559,0.985705,9017,0
CHAF1A,4,0.00033885,0.0012763,0.48359,51,3,0.67378,0.67362,0.986669,13731,0
TPSG1,4,0.00033885,0.0012763,0.48359,52,3,0.36691,0.36649,0.985705,7420,0
LSS,4,0.00034558,0.0012984,0.48359,53,3,0.71705,0.71715,0.987696,14603,0
USP17L26,4,0.00034558,0.0012984,0.48359,54,4,0.98752,0.98753,1.0,19740,0
YWHAE,4,0.00036842,0.00139,0.508281,55,4,0.99963,0.99964,1.0,20071,0
LIMS2,4,0.00041835,0.001579,0.527952,56,4,0.98099,0.98115,1.0,19598,0
ADGRA2,4,0.00041835,0.001579,0.527952,57,3,0.2753,0.27837,0.985705,5640,1
HES7,4,0.0004446,0.0016824,0.527952,58,4,0.99956,0.99956,1.0,20069,0
RSPH6A,4,0.0004446,0.0016824,0.527952,59,4,0.99956,0.99956,1.0,20070,0
PLXDC1,4,0.00047362,0.001805,0.527952,60,4,0.99953,0.99953,1.0,20068,0
RBCK1,4,0.00047362,0.001805,0.527952,61,4,0.99953,0.99953,1.0,20067,0
RPL10,4,0.00049328,0.0018798,0.527952,62,3,0.65232,0.65222,0.985939,13284,0
FAM217A,4,0.00049328,0.0018798,0.527952,63,3,0.29306,0.2947,0.985705,5971,1
KHSRP,4,0.00049328,0.0018798,0.527952,64,4,0.99846,0.99847,1.0,20033,0
PLCB3,4,0.00049328,0.0018798,0.527952,65,4,0.96614,0.96637,1.0,19303,0
RFXAP,4,0.00049328,0.0018798,0.527952,66,3,0.59087,0.59056,0.985705,12047,0
ZNF223,4,0.00049328,0.0018798,0.527952,67,3,0.87421,0.87452,0.999069,17601,0
CIDEC,4,0.00050157,0.0019172,0.527952,68,4,0.9995,0.99951,1.0,20065,0
GGTLC2,4,0.00050157,0.0019172,0.527952,69,4,0.9995,0.99951,1.0,20066,0
LRPPRC,4,0.00056584,0.0021525,0.527952,70,3,0.53423,0.53399,0.985705,10869,0
SHISA3,4,0.00056584,0.0021525,0.527952,71,2,0.56433,0.56406,0.985705,11479,0
EIF1AY,4,0.00056584,0.0021525,0.527952,72,4,0.99777,0.99779,1.0,20008,0
TPH1,4,0.00056584,0.0021525,0.527952,73,3,0.92604,0.92632,1.0,18543,0
RHBDF2,4,0.00056584,0.0021525,0.527952,74,3,0.43912,0.43885,0.985705,8884,0
ANKRD35,4,0.00056584,0.0021525,0.527952,75,2,0.37404,0.37367,0.985705,7569,0
P3H4,4,0.00056584,0.0021525,0.527952,76,3,0.43438,0.43416,0.985705,8783,0
NDUFB11,4,0.00056584,0.0021525,0.527952,77,3,0.68674,0.68664,0.986998,13977,0
PSMC3,4,0.00056584,0.0021525,0.527952,78,4,0.94312,0.94343,1.0,18877,0
CLEC4D,4,0.00056584,0.0021525,0.527952,79,3,0.58547,0.58526,0.985705,11928,0
ERCC3,4,0.00056584,0.0021525,0.527952,80,3,0.73962,0.73988,0.989886,15009,0
KATNB1,4,0.00056584,0.0021525,0.527952,81,3,0.47969,0.47968,0.985705,9728,0
EIF2B5,4,0.00056584,0.0021525,0.527952,82,3,0.36493,0.36451,0.985705,7380,0
NDUFA11,4,0.000587,0.0022298,0.530704,83,4,0.99941,0.99943,1.0,20063,0
MSMB,4,0.000587,0.0022298,0.530704,84,4,0.99941,0.99943,1.0,20064,0
DAD1,4,0.00061506,0.0023337,0.530704,85,4,0.99938,0.9994,1.0,20061,0
SNRPF,4,0.00061506,0.0023337,0.530704,86,4,0.99938,0.9994,1.0,20062,0
GABRA2,4,0.00061842,0.0023485,0.530704,87,3,0.58864,0.58839,0.985705,12001,0
HMGN1,4,0.00061842,0.0023485,0.530704,88,3,0.48038,0.48035,0.985705,9740,0
GJB5,4,0.00061842,0.0023485,0.530704,89,3,0.75398,0.75423,0.989886,15311,0
PEG3,4,0.0006355,0.0024071,0.537899,90,3,0.98176,0.98194,1.0,19621,0
ANKRD28,4,0.00067527,0.00254,0.561364,91,4,0.99932,0.99934,1.0,20060,0
FAM187B,4,0.0007054,0.0026453,0.565972,92,4,0.99929,0.99931,1.0,20058,0
B3GALT5,4,0.0007054,0.0026453,0.565972,93,4,0.99929,0.99931,1.0,20059,0
ADO,4,0.00071488,0.0026734,0.565972,94,4,0.94125,0.9415,1.0,18832,0
STUB1,4,0.00071488,0.0026734,0.565972,95,3,0.92782,0.92811,1.0,18577,0
ATP6V1F,4,0.00073663,0.0027448,0.575031,96,4,0.99926,0.99928,1.0,20057,0
PROM1,4,0.00081938,0.0030264,0.576175,97,3,0.93283,0.9331,1.0,18675,0
GPR78,4,0.00081938,0.0030264,0.576175,98,4,0.99815,0.99817,1.0,20023,0
ACTRT3,4,0.00081938,0.0030264,0.576175,99,3,0.34811,0.34766,0.985705,7029,1
ERGIC1,4,0.00081938,0.0030264,0.576175,100,3,0.74309,0.74338,0.989886,15077,0
CCDC136,4,0.00083361,0.0030805,0.576175,101,4,0.99917,0.99918,1.0,20056,0
SNRPC,4,0.00086182,0.00318,0.576175,102,3,0.55165,0.55138,0.985705,11241,0
GDNF,4,0.00086182,0.00318,0.576175,103,4,0.98872,0.98871,1.0,19771,0
IFI44L,4,0.00086182,0.00318,0.576175,104,3,0.31632,0.31667,0.985705,6408,1
TP53I11,4,0.00086182,0.00318,0.576175,105,3,0.81587,0.81623,0.994743,16494,0
PRR7,4,0.00086182,0.00318,0.576175,106,3,0.86174,0.8621,0.997954,17370,0
ZNF530,4,0.00086182,0.00318,0.576175,107,2,0.28971,0.29158,0.985705,5911,1
ADSS,4,0.00086182,0.00318,0.576175,108,4,0.99714,0.99716,1.0,19979,0
BBS2,4,0.00086182,0.00318,0.576175,109,3,0.66739,0.66729,0.986183,13603,0
LOC388282,4,0.00086182,0.00318,0.576175,110,2,0.68776,0.68763,0.986998,13998,0
TMPRSS15,4,0.00086182,0.00318,0.576175,111,4,0.96619,0.96643,1.0,19304,0
ACACB,4,0.00089727,0.003308,0.579291,112,4,0.9991,0.99911,1.0,20054,0
EIF5,4,0.00089727,0.003308,0.579291,113,4,0.9991,0.99911,1.0,20055,0
NAPG,4,0.00091059,0.0033503,0.579291,114,3,0.99909,0.99909,1.0,20053,0
TIMM50,4,0.00092419,0.003399,0.579291,115,3,0.92673,0.92701,1.0,18556,0
PLCD1,4,0.00092419,0.003399,0.579291,116,4,0.97785,0.97803,1.0,19523,0
HPN,4,0.00093226,0.0034276,0.579291,117,4,0.99907,0.99907,1.0,20051,0
DNASE1L1,4,0.00093226,0.0034276,0.579291,118,4,0.99907,0.99907,1.0,20052,0
PARD6G,4,0.00093226,0.0034276,0.579291,119,4,0.99907,0.99907,1.0,20050,0
UTP6,4,0.0010056,0.0036791,0.616625,120,4,0.99899,0.999,1.0,20049,0
RGP1,4,0.0010371,0.0037909,0.629484,121,3,0.92081,0.92111,1.0,18436,0
USP49,4,0.0010437,0.0038185,0.629484,122,4,0.99896,0.99896,1.0,20048,0
F8A3,4,0.0010609,0.0038854,0.63019,123,2,0.78509,0.78532,0.99084,15936,0
TCF4,4,0.0010609,0.0038854,0.63019,124,3,0.98621,0.98626,1.0,19703,0
CDKN2B,4,0.001112,0.0040651,0.641254,125,4,0.99889,0.99889,1.0,20047,0
SLC16A10,4,0.0011491,0.0041995,0.641254,126,4,0.99885,0.99885,1.0,20046,0
METAP1,4,0.0011607,0.0042418,0.641254,127,3,0.38577,0.38541,0.985705,7797,0
SETD8,4,0.0011607,0.0042418,0.641254,128,4,0.96934,0.96953,1.0,19365,0
MARCKS,4,0.0011607,0.0042418,0.641254,129,3,0.76707,0.76718,0.990024,15579,0
ZNF436,4,0.0011607,0.0042418,0.641254,130,3,0.68932,0.68919,0.986998,14038,0
ELAVL2,4,0.0011607,0.0042418,0.641254,131,3,0.40206,0.40188,0.985705,8122,0
PSMB9,4,0.0011827,0.0043167,0.641254,132,4,0.99882,0.99882,1.0,20045,0
VWA7,4,0.0012322,0.0045092,0.641254,133,4,0.99877,0.99877,1.0,20044,0
NPIPB6,4,0.0012586,0.0046012,0.641254,134,2,0.65767,0.65756,0.985939,13410,0
OR1D2,4,0.0012586,0.0046012,0.641254,135,3,0.34693,0.34646,0.985705,7009,1
PLEKHA7,4,0.0012586,0.0046012,0.641254,136,3,0.29042,0.29223,0.985705,5924,1
FOLR1,4,0.0012586,0.0046012,0.641254,137,3,0.16925,0.18647,0.985705,3744,1
MNX1,4,0.0012633,0.0046212,0.641254,138,4,0.99874,0.99874,1.0,20043,0
R3HDML,4,0.001289,0.0047243,0.641254,139,4,0.99871,0.99871,1.0,20042,0
RTN4IP1,4,0.0012997,0.0047563,0.641254,140,3,0.86642,0.86671,0.997954,17467,0
ITPR3,4,0.0013026,0.0047676,0.641254,141,3,0.9987,0.9987,1.0,20041,0
GET4,4,0.0013454,0.0049128,0.641254,142,4,0.99865,0.99865,1.0,20040,0
ANGPTL4,4,0.0013756,0.0050152,0.641254,143,4,0.99862,0.99862,1.0,20039,0
SCUBE3,4,0.0014337,0.0052018,0.641254,144,4,0.99857,0.99857,1.0,20038,0
MMRN2,4,0.0014337,0.0052018,0.641254,145,4,0.99857,0.99857,1.0,20037,0
RFC5,4,0.0014673,0.005319,0.641254,146,4,0.96807,0.96827,1.0,19339,0
IRS2,4,0.0014673,0.005319,0.641254,147,3,0.69586,0.69589,0.986998,14170,0
INCENP,4,0.0014673,0.005319,0.641254,148,4,0.9502,0.95044,1.0,19007,0
RSAD2,4,0.0014826,0.0053618,0.641254,149,4,0.99852,0.99852,1.0,20035,0
KRT19,4,0.0014826,0.0053618,0.641254,150,4,0.99852,0.99852,1.0,20036,0
OR2L13,4,0.0015056,0.0054425,0.641254,151,4,0.99849,0.9985,1.0,20034,0
BCL2,4,0.0015639,0.0056488,0.641254,152,3,0.99844,0.99845,1.0,20032,0
CNTN2,4,0.0015895,0.0057335,0.641254,153,4,0.99841,0.99843,1.0,20031,0
RRP12,4,0.0016535,0.0059683,0.641254,154,3,0.28293,0.28531,0.985705,5781,1
NUP133,4,0.0016535,0.0059683,0.641254,155,3,0.16714,0.18473,0.985705,3709,1
PPAP2A,4,0.0016535,0.0059683,0.641254,156,3,0.24222,0.24868,0.985705,4994,1
BTK,4,0.0016535,0.0059683,0.641254,157,4,0.96405,0.9643,1.0,19270,0
CYB5D2,4,0.0016535,0.0059683,0.641254,158,4,0.9778,0.97797,1.0,19522,0
FRS3,4,0.0016535,0.0059683,0.641254,159,3,0.69977,0.69988,0.986998,14250,0
ARSJ,4,0.0017013,0.0061352,0.641254,160,3,0.99581,0.99582,1.0,19931,0
TRIM13,4,0.0017438,0.0062849,0.641254,161,4,0.99826,0.99828,1.0,20029,0
CWF19L2,4,0.0017438,0.0062849,0.641254,162,4,0.99826,0.99828,1.0,20028,0
CACNB4,4,0.0017438,0.0062849,0.641254,163,4,0.99826,0.99828,1.0,20030,0
ROR2,4,0.0017698,0.0063813,0.641254,164,4,0.99823,0.99825,1.0,20027,0
PITPNA,4,0.0017976,0.0064778,0.641254,165,4,0.9982,0.99823,1.0,20025,0
MRPS15,4,0.0018232,0.0065694,0.641254,166,4,0.99818,0.9982,1.0,20024,0
CACNB3,4,0.00184,0.0066354,0.641254,167,3,0.518,0.51787,0.985705,10545,0
AGBL5,4,0.00184,0.0066354,0.641254,168,4,0.97256,0.97275,1.0,19424,0
MSN,4,0.00184,0.0066354,0.641254,169,3,0.035923,0.06459,0.985705,1249,1
ZNF212,4,0.00184,0.0066354,0.641254,170,3,0.67717,0.67702,0.986998,13790,0
BCOR,4,0.0018548,0.006691,0.641254,171,3,0.99815,0.99817,1.0,20022,0
AP3M2,4,0.0019048,0.0068859,0.641254,172,4,0.9981,0.99813,1.0,20021,0
ACER3,4,0.0020228,0.0072965,0.641254,173,3,0.57428,0.57412,0.985705,11695,0
OR2AT4,4,0.0020228,0.0072965,0.641254,174,3,0.53548,0.53521,0.985705,10899,0
CCDC102B,4,0.0020228,0.0072965,0.641254,175,4,0.97939,0.97956,1.0,19558,0
C2CD4B,4,0.0020228,0.0072965,0.641254,176,3,0.21212,0.22244,0.985705,4472,1
SLC30A1,4,0.0020228,0.0072965,0.641254,177,4,0.98155,0.98171,1.0,19612,0
TULP1,4,0.0020228,0.0072965,0.641254,178,3,0.028843,0.052958,0.985705,1046,1
C19orf24,4,0.0020228,0.0072965,0.641254,179,3,0.63948,0.63938,0.985939,13020,0
ICT1,4,0.0020379,0.0073512,0.641254,180,4,0.99796,0.99799,1.0,20020,0
DLG3,4,0.0020665,0.007459,0.641254,181,4,0.99793,0.99796,1.0,20019,0
SLC35D2,4,0.0020665,0.007459,0.641254,182,4,0.99793,0.99796,1.0,20018,0
MREG,4,0.0020665,0.007459,0.641254,183,4,0.99793,0.99796,1.0,20015,0
RCCD1,4,0.0020665,0.007459,0.641254,184,4,0.99793,0.99796,1.0,20016,0
SECISBP2L,4,0.0020665,0.007459,0.641254,185,4,0.99793,0.99796,1.0,20017,0
SMG1,4,0.0020736,0.0074787,0.641254,186,3,0.99793,0.99795,1.0,20014,0
LEFTY2,4,0.0020855,0.0075166,0.641254,187,2,0.38056,0.38015,0.985705,7699,0
ENPP6,4,0.0020951,0.0075515,0.641254,188,2,0.035053,0.063155,0.985705,1228,1
MUC6,4,0.0020951,0.0075515,0.641254,189,2,0.74478,0.74506,0.989886,15113,0
KLK11,4,0.0020951,0.0075515,0.641254,190,3,0.92785,0.92814,1.0,18578,0
NYAP1,4,0.0020951,0.0075515,0.641254,191,2,0.32934,0.3293,0.985705,6663,1
ZNF763,4,0.0020951,0.0075515,0.641254,192,3,0.93531,0.93561,1.0,18714,0
IARS,4,0.0020951,0.0075515,0.641254,193,4,0.93916,0.93942,1.0,18789,0
PDK3,4,0.0021253,0.0076643,0.641254,194,4,0.99787,0.99789,1.0,20013,0
RBM10,4,0.0021714,0.0078282,0.641254,195,4,0.99783,0.99785,1.0,20012,0
PCDHB5,4,0.0021993,0.0079119,0.641254,196,3,0.66942,0.66928,0.986183,13645,0
ZNF571,4,0.0021993,0.0079119,0.641254,197,4,0.99361,0.9936,1.0,19876,0
HAGHL,4,0.0021993,0.0079119,0.641254,198,3,0.21858,0.2279,0.985705,4578,1
CDS2,4,0.0022012,0.0079193,0.641254,199,4,0.9978,0.99782,1.0,20011,0
INTS8,4,0.0022256,0.0080212,0.641254,200,4,0.99777,0.99779,1.0,20009,0
SREK1IP1,4,0.0022256,0.0080212,0.641254,201,4,0.99777,0.99779,1.0,20010,0
LEMD1,4,0.0022256,0.0080212,0.641254,202,4,0.99777,0.99779,1.0,20007,0
SLC35F6,4,0.0022489,0.0081024,0.641254,203,4,0.99775,0.99777,1.0,20006,0
SLC25A14,4,0.0022489,0.0081024,0.641254,204,4,0.99775,0.99777,1.0,20005,0
DAXX,4,0.0022723,0.0081822,0.641254,205,4,0.99773,0.99775,1.0,20004,0
COL7A1,4,0.0022976,0.0082722,0.641254,206,4,0.9977,0.99771,1.0,20003,0
FRG2B,4,0.0023242,0.0083677,0.641254,207,4,0.99768,0.99769,1.0,20002,0
EDEM1,4,0.0023242,0.0083677,0.641254,208,4,0.99768,0.99769,1.0,20001,0
FAM64A,4,0.0023491,0.0084554,0.641254,209,4,0.99765,0.99767,1.0,20000,0
PCDH7,4,0.0023801,0.0085597,0.641254,210,4,0.99762,0.99764,1.0,19999,0
ID1,4,0.0023801,0.0085597,0.641254,211,4,0.99762,0.99764,1.0,19998,0
SOHLH2,4,0.0024016,0.0086395,0.641254,212,3,0.53089,0.53068,0.985705,10797,0
UQCC3,4,0.0024016,0.0086395,0.641254,213,4,0.94906,0.94927,1.0,18986,0
APCDD1L,4,0.0024016,0.0086395,0.641254,214,3,0.43469,0.43444,0.985705,8788,0
C1orf122,4,0.0024016,0.0086395,0.641254,215,3,0.43796,0.43765,0.985705,8856,0
NRIP2,4,0.0024016,0.0086395,0.641254,216,3,0.48327,0.48319,0.985705,9807,0
WDR93,4,0.0024016,0.0086395,0.641254,217,3,0.27393,0.27715,0.985705,5609,1
C1orf50,4,0.002404,0.0086449,0.641254,218,3,0.98672,0.98674,1.0,19716,0
GZMA,4,0.0024147,0.0086769,0.641254,219,3,0.99759,0.9976,1.0,19997,0
ALDH3B1,4,0.0024347,0.0087517,0.641254,220,4,0.99757,0.99758,1.0,19994,0
HSD11B1L,4,0.0024347,0.0087517,0.641254,221,4,0.99757,0.99758,1.0,19995,0
FAM199X,4,0.0024347,0.0087517,0.641254,222,4,0.99757,0.99758,1.0,19996,0
OTOA,4,0.002461,0.0088492,0.641254,223,4,0.99754,0.99755,1.0,19993,0
PCDHB2,4,0.0024884,0.0089388,0.641254,224,4,0.99751,0.99752,1.0,19992,0
KIAA0196,4,0.0025164,0.0090117,0.641254,225,4,0.99748,0.9975,1.0,19991,0
CDC42BPB,4,0.002555,0.0091352,0.641254,226,4,0.99744,0.99746,1.0,19989,0
RALY,4,0.002555,0.0091352,0.641254,227,4,0.99744,0.99746,1.0,19990,0
CCNC,4,0.0026177,0.0093612,0.641254,228,4,0.99738,0.9974,1.0,19988,0
P3H3,4,0.0026429,0.0094321,0.641254,229,3,0.81725,0.81761,0.994743,16520,0
ALG1L,4,0.0026429,0.0094321,0.641254,230,3,0.8309,0.83125,0.994831,16805,0
PIGF,4,0.0026429,0.0094321,0.641254,231,3,0.88985,0.89009,0.999595,17904,0
RAB33B,4,0.0026429,0.0094321,0.641254,232,3,0.65491,0.6548,0.985939,13340,0
KNSTRN,4,0.0026429,0.0094321,0.641254,233,3,0.36268,0.36228,0.985705,7333,0
NIPA2,4,0.0026429,0.0094321,0.641254,234,3,0.78552,0.78576,0.99084,15947,0
XRN2,4,0.002653,0.0094631,0.641254,235,4,0.98599,0.98604,1.0,19701,0
NTAN1,4,0.002653,0.0094631,0.641254,236,2,0.23665,0.24371,0.985705,4903,1
FAM19A3,4,0.002653,0.0094631,0.641254,237,3,0.76188,0.76201,0.989886,15479,0
SLC5A6,4,0.002653,0.0094631,0.641254,238,4,0.94584,0.94611,1.0,18928,0
BCL2L11,4,0.002653,0.0094631,0.641254,239,4,0.97678,0.97697,1.0,19496,0
ATF4,4,0.002653,0.0094631,0.641254,240,4,0.94429,0.94458,1.0,18898,0
FKBP1A,4,0.002653,0.0094631,0.641254,241,2,0.10151,0.13249,0.985705,2628,1
PHOX2B,4,0.002653,0.0094631,0.641254,242,3,0.77344,0.77355,0.990037,15712,0
REV3L,4,0.002653,0.0094631,0.641254,243,3,0.92104,0.92133,1.0,18438,0
MRPL49,4,0.002653,0.0094631,0.641254,244,4,0.98159,0.98176,1.0,19616,0
CAPRIN1,4,0.002653,0.0094631,0.641254,245,2,0.18312,0.19793,0.985705,3986,1
PALM2,4,0.0026544,0.0094675,0.641254,246,4,0.99735,0.99736,1.0,19987,0
NT5C1B,4,0.0026822,0.0095655,0.641254,247,4,0.99732,0.99733,1.0,19985,0
VPS39,4,0.0026822,0.0095655,0.641254,248,4,0.99732,0.99733,1.0,19984,0
TPGS2,4,0.0026822,0.0095655,0.641254,249,4,0.99732,0.99733,1.0,19986,0
GOLGA8R,4,0.0027334,0.0097471,0.641254,250,4,0.99727,0.99729,1.0,19983,0
HDHD3,4,0.0027933,0.0099411,0.641254,251,4,0.99721,0.99722,1.0,19981,0
CUTC,4,0.0027933,0.0099411,0.641254,252,4,0.99721,0.99722,1.0,19982,0
FMO5,4,0.0028587,0.010184,0.641254,253,4,0.99714,0.99716,1.0,19980,0
ADGB,4,0.0028587,0.010184,0.641254,254,4,0.99714,0.99716,1.0,19978,0
PRSS58,4,0.0028848,0.01027,0.641254,255,4,0.99712,0.99713,1.0,19977,0
SLC18B1,4,0.0028892,0.010279,0.641254,256,3,0.67816,0.67803,0.986998,13803,0
PPIAL4A,4,0.0028892,0.010279,0.641254,257,3,0.52908,0.52891,0.985705,10756,0
C14orf28,4,0.0028892,0.010279,0.641254,258,3,0.088141,0.12219,0.985705,2415,1
RFX5,4,0.0028892,0.010279,0.641254,259,4,0.98483,0.98493,1.0,19678,0
C2orf72,4,0.0029117,0.010349,0.641254,260,4,0.99709,0.99711,1.0,19973,0
SYNE2,4,0.0029117,0.010349,0.641254,261,4,0.99709,0.99711,1.0,19975,0
RIN3,4,0.0029117,0.010349,0.641254,262,4,0.99709,0.99711,1.0,19976,0
HINFP,4,0.0029117,0.010349,0.641254,263,4,0.99709,0.99711,1.0,19974,0
BCDIN3D,4,0.0029618,0.010525,0.641254,264,2,0.99704,0.99707,1.0,19972,0
CELF4,4,0.0029715,0.01056,0.641254,265,4,0.99703,0.99707,1.0,19970,0
C8G,4,0.0029715,0.01056,0.641254,266,4,0.99703,0.99707,1.0,19968,0
PNLDC1,4,0.0029715,0.01056,0.641254,267,4,0.99703,0.99707,1.0,19969,0
RAB28,4,0.0029715,0.01056,0.641254,268,4,0.99703,0.99707,1.0,19971,0
ARHGAP11A,4,0.0030028,0.010665,0.641254,269,4,0.997,0.99703,1.0,19967,0
LOC149373,4,0.0030366,0.010768,0.641254,270,4,0.99696,0.997,1.0,19966,0
HCRTR1,4,0.0030945,0.010974,0.641254,271,4,0.99691,0.99694,1.0,19965,0
PNLIPRP3,4,0.0031181,0.011065,0.641254,272,4,0.99688,0.99691,1.0,19964,0
ABCA2,4,0.0031193,0.011069,0.641254,273,3,0.12091,0.14757,0.985705,2936,1
SPRYD4,4,0.0031193,0.011069,0.641254,274,3,0.82291,0.82328,0.994743,16630,0
TCN2,4,0.0031193,0.011069,0.641254,275,3,0.46427,0.46414,0.985705,9378,0
TSR3,4,0.0031193,0.011069,0.641254,276,4,0.98234,0.98249,1.0,19636,0
CEP41,4,0.0031445,0.011151,0.641254,277,4,0.99686,0.99689,1.0,19963,0
POLH,4,0.0031983,0.011353,0.641254,278,4,0.9968,0.99683,1.0,19962,0
MBNL2,4,0.0032709,0.011606,0.641254,279,2,0.64836,0.64829,0.985939,13205,0
RTN4RL1,4,0.0033071,0.011729,0.641254,280,4,0.99669,0.99672,1.0,19961,0
MMP3,4,0.0033482,0.011855,0.641254,281,3,0.70669,0.70669,0.986998,14392,0
KRTAP4-5,4,0.0033482,0.011855,0.641254,282,3,0.80487,0.80522,0.993673,16293,0
TFAP2A,4,0.0033482,0.011855,0.641254,283,3,0.9089,0.9092,1.0,18239,0
TCTEX1D4,4,0.0033482,0.011855,0.641254,284,4,0.95675,0.95696,1.0,19126,0
SMIM10L1,4,0.0033482,0.011855,0.641254,285,2,0.34157,0.34113,0.985705,6895,1
MRPS34,4,0.0033482,0.011855,0.641254,286,3,0.65339,0.65327,0.985939,13306,0
KLC3,4,0.0033482,0.011855,0.641254,287,2,0.52182,0.52167,0.985705,10624,0
TSPAN17,4,0.0033482,0.011855,0.641254,288,3,0.77477,0.77488,0.990109,15739,0
AQP6,4,0.0033482,0.011855,0.641254,289,3,0.85451,0.85494,0.997533,17235,0
