id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
Ado,4,1.0,1.0,0.999999,20672,0,8.3818e-07,3.1132e-06,0.064356,1,4
Gm13287,2,0.99999,0.99999,0.999999,20668,0,7.3573e-06,1.5566e-05,0.094059,6,2
Spata2,4,1.0,0.99999,0.999999,20671,0,4.5581e-06,1.7482e-05,0.094059,2,4
Tnfrsf1a,4,0.99999,0.99999,0.999999,20670,0,5.3257e-06,2.0356e-05,0.094059,3,4
Olfr1200,4,0.51111,0.66144,0.984919,13324,1,7.1302e-06,2.8019e-05,0.094059,5,3
Casp8,4,0.99999,0.99999,0.999999,20669,0,7.1061e-06,2.8019e-05,0.094059,4,4
Smg9,4,0.99999,0.99999,0.999999,20667,0,8.1475e-06,3.1851e-05,0.094059,7,4
Ptgfr,4,0.99998,0.99998,0.999999,20666,0,1.7787e-05,6.9209e-05,0.178837,8,4
Capza2,4,0.58474,0.72668,0.997295,14634,1,2.5115e-05,9.9862e-05,0.206436,9,3
Prss8,4,0.9964,0.99638,0.999999,20570,0,2.5224e-05,9.9862e-05,0.206436,10,4
Gja3,4,0.84278,0.85182,0.997295,17390,1,4.4404e-05,0.00016979,0.286068,11,3
Fmo5,4,0.99995,0.99995,0.999999,20665,0,4.534e-05,0.00017314,0.286068,12,4
Khsrp,4,0.99985,0.99985,0.999999,20661,0,5.0947e-05,0.00019374,0.286068,14,4
Sqstm1,4,0.99995,0.99995,0.999999,20664,0,5.0908e-05,0.00019374,0.286068,13,4
Olfr1447,4,0.99993,0.99993,0.999999,20663,0,6.9331e-05,0.0002766,0.357983,15,4
Tcerg1l,4,0.99993,0.99993,0.999999,20662,0,6.956e-05,0.00027708,0.357983,16,4
Asb10,4,0.23266,0.42259,0.984919,8581,2,8.7854e-05,0.00034461,0.400715,17,2
Dctn2,4,0.68966,0.76878,0.997295,15584,1,8.9005e-05,0.00034892,0.400715,18,3
Trmt10a,4,0.055516,0.14476,0.933384,3121,1,0.00015,0.00059462,0.625269,19,2
Foxc1,4,0.99984,0.99983,0.999999,20660,0,0.00016348,0.00064348,0.625269,20,4
Uchl1,4,0.11069,0.24019,0.957468,5001,2,0.00017579,0.00068563,0.625269,21,1
Pnma3,4,0.94106,0.94098,0.999999,19307,0,0.0001765,0.00068754,0.625269,22,3
Katnal1,4,0.99982,0.99982,0.999999,20659,0,0.0001797,0.00069568,0.625269,23,4
Gabrp,4,0.99979,0.99978,0.999999,20658,0,0.00020967,0.0008092,0.634736,24,4
Pde11a,4,0.80461,0.82682,0.997295,16863,1,0.00022602,0.00087434,0.634736,25,1
Olig1,4,0.99976,0.99975,0.999999,20657,0,0.00023777,0.00091792,0.634736,26,4
Fadd,4,0.99976,0.99975,0.999999,20656,0,0.00024222,0.00093373,0.634736,27,4
Gcnt3,4,0.98562,0.98557,0.999999,20309,0,0.00025916,0.00098976,0.634736,28,4
Igfbp4,4,0.022571,0.07111,0.874705,1504,3,0.00027624,0.0010559,0.634736,29,1
Por,4,0.99972,0.99971,0.999999,20655,0,0.00027755,0.0010583,0.634736,30,4
Mtfr1l,4,0.041409,0.11881,0.927143,2528,2,0.00028102,0.0010688,0.634736,31,2
Stc1,4,0.99417,0.99417,0.999999,20511,0,0.00029082,0.0011076,0.634736,32,4
Gabrb3,4,0.9997,0.99968,0.999999,20654,0,0.00030342,0.0011545,0.634736,33,4
Figla,4,0.32496,0.50077,0.984919,10093,1,0.00031521,0.0011972,0.634736,34,2
Foxl2,4,0.17659,0.34477,0.957468,7012,2,0.00032646,0.0012355,0.634736,35,2
SGR000122279.1_XPR003.1,1,0.99873,0.99875,0.999999,20633,0,0.0012746,0.0012637,0.634736,119,1
Grin2b,4,0.99967,0.99965,0.999999,20653,0,0.0003337,0.0012652,0.634736,36,4
Yaf2,4,0.98788,0.98787,0.999999,20361,0,0.00033553,0.0012719,0.634736,37,4
SGR000122322.1_XPR003.1,1,0.99871,0.99874,0.999999,20631,0,0.0012872,0.0012786,0.634736,122,1
Micalcl,4,0.97277,0.97276,0.999999,20015,0,0.00034001,0.0012886,0.634736,38,3
BC003965,4,0.74068,0.79206,0.997295,16129,1,0.00034756,0.0013131,0.634736,39,3
SGR000121926.1_XPR003.1,1,0.99867,0.9987,0.999999,20629,0,0.0013311,0.0013226,0.634736,125,1
Olfr1354,4,0.78156,0.81344,0.997295,16578,1,0.00035591,0.0013471,0.634736,40,3
Arhgap30,4,0.41836,0.58079,0.984919,11686,1,0.00035689,0.0013533,0.634736,41,3
Kcmf1,4,0.17482,0.34211,0.957468,6916,1,0.00037041,0.0014098,0.634736,42,3
Rcc1,4,0.14863,0.30135,0.957468,6202,3,0.00037668,0.001429,0.634736,43,1
Tmsb15b1,3,0.73896,0.74946,0.997295,16105,1,0.00051797,0.0014989,0.634736,56,2
Adra1d,4,0.97314,0.97313,0.999999,20023,0,0.00040121,0.0015137,0.634736,44,3
Tfe3,4,0.99958,0.99957,0.999999,20652,0,0.00041698,0.0015669,0.634736,45,4
Mrpl54,4,0.11069,0.24019,0.957468,5017,2,0.00042689,0.0015961,0.634736,46,1
Wdr24,4,0.95916,0.95907,0.999999,19713,0,0.00043681,0.0016376,0.634736,47,3
Ppp6r3,4,0.97446,0.97448,0.999999,20056,0,0.00044119,0.0016555,0.634736,48,3
Spr,4,0.98429,0.98423,0.999999,20283,0,0.00045623,0.0017178,0.634736,49,4
1700003F12Rik,4,0.99954,0.99953,0.999999,20651,0,0.00045689,0.0017187,0.634736,50,4
Sgta,4,0.99954,0.99953,0.999999,20650,0,0.00045886,0.0017235,0.634736,51,4
SGR000121525.1_XPR003.1,1,0.99819,0.9982,0.999999,20617,0,0.0018146,0.0017848,0.634736,157,1
Ghitm,4,0.14863,0.30135,0.957468,6222,2,0.0004771,0.0017939,0.634736,52,2
Tmem260,4,0.99951,0.9995,0.999999,20649,0,0.0004863,0.0018241,0.634736,53,4
Mast2,4,0.99951,0.9995,0.999999,20648,0,0.00048927,0.0018337,0.634736,54,4
Lamc2,4,0.98757,0.98754,0.999999,20354,0,0.00049165,0.0018423,0.634736,55,4
Adam4,4,0.22165,0.41156,0.984919,8429,2,0.00052732,0.0019745,0.666001,57,1
E030018B13Rik,4,0.34363,0.51673,0.984919,10435,2,0.00053465,0.0019975,0.666001,58,2
Snap25,4,0.49097,0.6438,0.984919,13005,2,0.00054452,0.0020305,0.666274,59,2
Nfe2l2,4,0.99944,0.99944,0.999999,20647,0,0.00056309,0.00211,0.672455,60,4
Smg8,4,0.97738,0.97749,0.999999,20118,0,0.00057182,0.0021498,0.672455,61,3
9430069I07Rik,4,0.24874,0.43623,0.984919,8845,2,0.00057752,0.0021699,0.672455,62,2
Lbh,4,0.99942,0.99942,0.999999,20646,0,0.00058074,0.0021795,0.672455,63,4
Csn3,4,0.10025,0.22275,0.957468,4633,1,0.00059376,0.0022159,0.673631,64,3
Rhoq,4,0.99939,0.99939,0.999999,20645,0,0.00060954,0.0022758,0.681805,65,4
Ppfibp2,4,0.091042,0.20731,0.957468,4309,3,0.00062773,0.0023404,0.69116,66,1
Poc5,4,0.32496,0.50077,0.984919,10070,1,0.00064048,0.0023807,0.693139,67,3
Tmem154,4,0.99629,0.99626,0.999999,20569,0,0.000686,0.002544,0.728459,68,4
Jak2,4,0.97583,0.97588,0.999999,20084,0,0.00070056,0.0025962,0.728459,69,3
Abcb1a,4,0.90125,0.9012,0.999999,18392,0,0.00070335,0.0026077,0.728459,70,3
Lrch4,4,0.99928,0.99928,0.999999,20644,0,0.00072045,0.0026719,0.729715,71,4
Sost,4,0.68966,0.76878,0.997295,15579,1,0.00072814,0.0026982,0.729715,72,2
N4bp1,4,0.91592,0.91588,0.999999,18740,0,0.00074211,0.0027442,0.729715,73,3
Svil,4,0.93819,0.93809,0.999999,19238,0,0.00075073,0.0027729,0.729715,74,3
Sema4b,4,0.94614,0.94603,0.999999,19411,0,0.00075502,0.0027902,0.729715,75,3
Tuft1,4,0.97216,0.97215,0.999999,19995,0,0.00077669,0.0028658,0.729715,76,3
Drg2,4,0.3861,0.55299,0.984919,11179,1,0.00077834,0.0028706,0.729715,77,2
Ttc33,4,0.058265,0.14958,0.938281,3192,2,0.000786,0.0028946,0.729715,78,2
BC021614,4,0.3522,0.52406,0.984919,10571,2,0.00082854,0.0030411,0.754428,79,2
Pcdhga8,4,0.65645,0.75509,0.997295,15265,1,0.00084478,0.0031044,0.754428,80,3
Slc25a25,4,0.97981,0.97984,0.999999,20179,0,0.0008598,0.0031585,0.754428,81,3
Olfr437,4,0.010532,0.035304,0.839812,835,1,0.00087874,0.0032346,0.754428,82,1
Gas2,4,0.53804,0.68512,0.984919,13566,1,0.00090656,0.0033199,0.754428,83,3
Olfr606,4,0.9788,0.97883,0.999999,20162,0,0.00091112,0.0033376,0.754428,84,3
Hspa4l,4,0.99908,0.99909,0.999999,20643,0,0.00091514,0.003351,0.754428,85,4
Epha10,4,0.45926,0.61615,0.984919,12429,2,0.00092894,0.0033975,0.754428,86,2
Klf12,4,0.24874,0.43623,0.984919,8876,1,0.00094893,0.0034688,0.754428,87,3
Grik2,4,0.017787,0.057381,0.874705,1239,2,0.00097913,0.0035814,0.754428,88,1
Wnt5b,4,0.99902,0.99902,0.999999,20642,0,0.00098205,0.0035915,0.754428,89,4
Olfr298,4,0.99901,0.99902,0.999999,20641,0,0.00098764,0.0036111,0.754428,90,4
Rnf182,4,0.51111,0.66144,0.984919,13320,1,0.0010127,0.0036944,0.754428,91,3
Fem1a,4,0.99898,0.99898,0.999999,20640,0,0.0010175,0.0037131,0.754428,92,4
Cpsf4,4,0.086199,0.19896,0.956721,4209,2,0.0010268,0.0037428,0.754428,93,2
D8Ertd82e,4,0.37553,0.54402,0.984919,10955,2,0.0010293,0.0037509,0.754428,94,2
Agmo,4,0.99896,0.99896,0.999999,20639,0,0.0010351,0.0037749,0.754428,95,4
Med12,4,0.8803,0.88146,0.997295,17774,1,0.0010395,0.0037897,0.754428,96,3
Hoxa10,4,0.99895,0.99895,0.999999,20638,0,0.0010461,0.0038209,0.754428,97,4
Tcte2,4,0.84154,0.85096,0.997295,17372,1,0.0010493,0.0038281,0.754428,98,3
Zmynd8,4,0.97371,0.97371,0.999999,20036,0,0.0010589,0.0038683,0.754428,99,3
Itpkc,4,0.71408,0.77948,0.997295,15828,1,0.0010619,0.0038788,0.754428,100,3
Clk2,4,0.99893,0.99894,0.999999,20637,0,0.0010652,0.0038889,0.754428,101,4
Ckmt2,4,0.78976,0.81806,0.997295,16671,1,0.0010738,0.0039239,0.754428,102,3
Npffr2,4,0.99892,0.99892,0.999999,20636,0,0.0010786,0.0039401,0.754428,103,4
Gm15080,4,0.98633,0.98627,0.999999,20328,0,0.0010795,0.003944,0.754428,104,4
Gstt1,4,0.76652,0.80524,0.997295,16399,1,0.0010877,0.003978,0.754428,105,3
P2ry6,4,0.11953,0.25474,0.957468,5235,2,0.0011027,0.0040354,0.758371,106,2
Olfr1101,4,0.63107,0.74525,0.997295,15037,1,0.0011297,0.0041221,0.759576,107,1
Ptpdc1,4,0.98724,0.98718,0.999999,20346,0,0.0011496,0.0042036,0.759576,108,4
BC048502,4,0.48089,0.635,0.984919,12811,1,0.0011799,0.004307,0.759576,109,2
D130043K22Rik,4,0.95778,0.9577,0.999999,19679,0,0.0011861,0.0043314,0.759576,110,3
C1ql4,4,0.32496,0.50077,0.984919,10125,1,0.0011874,0.0043358,0.759576,111,3
Smg6,4,0.32496,0.50077,0.984919,10116,1,0.0011906,0.0043439,0.759576,112,3
SGR000121671.1_XPR003.1,1,0.99553,0.99557,0.999999,20548,0,0.0044705,0.004386,0.759576,350,1
Dusp19,4,0.99879,0.99878,0.999999,20635,0,0.0012085,0.0044119,0.759576,113,4
Susd2,4,0.99006,0.99001,0.999999,20408,0,0.0012174,0.0044406,0.759576,114,4
Olfr1314,4,0.29159,0.47254,0.984919,9539,1,0.0012214,0.004455,0.759576,115,3
Phospho1,4,0.074196,0.17799,0.953535,3718,2,0.0012301,0.0044823,0.759576,116,2
Adgrg1,4,0.99877,0.99876,0.999999,20634,0,0.0012303,0.0044828,0.759576,117,4
SGR000121639.1_XPR003.1,1,0.9953,0.99534,0.999999,20540,0,0.0047028,0.0046188,0.76383,370,1
Slc16a4,4,0.45854,0.6155,0.984919,12414,2,0.0012732,0.0046298,0.76383,118,2
Stard13,4,0.99872,0.99871,0.999999,20632,0,0.0012766,0.0046408,0.76383,120,4
Stmn4,4,0.79469,0.82092,0.997295,16725,1,0.0012803,0.0046557,0.76383,121,3
Arrdc3,4,0.9987,0.99869,0.999999,20630,0,0.0013024,0.0047333,0.770445,123,4
Vmn1r87,4,0.8803,0.88146,0.997295,18221,1,0.0013304,0.0048291,0.778686,124,1
Rph3al,4,0.99866,0.99864,0.999999,20628,0,0.00134,0.0048593,0.778686,126,4
2008-03-01 00:00:00,4,0.99864,0.99862,0.999999,20627,0,0.0013582,0.0049225,0.782749,127,4
Hps5,4,0.99807,0.99806,0.999999,20610,0,0.0013749,0.0049843,0.784016,128,4
Dgat2l6,4,0.033501,0.10152,0.901647,2193,2,0.0013806,0.0050063,0.784016,129,2
9230104L09Rik,4,0.7982,0.82299,0.997295,16780,1,0.0014271,0.0051706,0.796993,130,3
Crlf3,4,0.22165,0.41156,0.984919,8398,2,0.0014308,0.0051811,0.796993,131,2
Adamts6,4,0.45204,0.60985,0.984919,12284,2,0.0014499,0.0052419,0.796993,132,2
Senp2,4,0.99855,0.99853,0.999999,20626,0,0.0014506,0.0052434,0.796993,133,4
Sprr2e,4,0.83803,0.84855,0.997295,17319,1,0.001481,0.0053511,0.807437,134,2
AI429214,4,0.99055,0.99051,0.999999,20422,0,0.0015185,0.0054915,0.807575,135,4
Olfr484,4,0.98104,0.98097,0.999999,20209,0,0.0015307,0.0055351,0.807575,136,3
Snx10,4,0.0057871,0.019975,0.839812,473,2,0.0015311,0.0055365,0.807575,137,2
Acpt,4,0.99845,0.99842,0.999999,20625,0,0.0015525,0.0056069,0.807575,138,4
Fndc3b,4,0.8803,0.88146,0.997295,18261,1,0.0015583,0.0056222,0.807575,139,3
Gm10256,4,0.99193,0.9919,0.999999,20453,0,0.0015692,0.0056673,0.807575,140,4
Ppef1,4,0.99843,0.99841,0.999999,20624,0,0.0015696,0.0056687,0.807575,141,4
Upf3b,4,0.9952,0.99516,0.999999,20538,0,0.0015723,0.0056773,0.807575,142,4
Srpk3,4,0.85585,0.86143,0.997295,17587,1,0.0015813,0.0057037,0.807575,143,2
Ttll6,4,0.42858,0.58966,0.984919,11882,2,0.0016003,0.0057721,0.811452,144,2
Dock4,4,0.9939,0.99391,0.999999,20505,0,0.001625,0.0058641,0.811452,145,4
Jak1,4,0.99837,0.99836,0.999999,20623,0,0.001626,0.0058703,0.811452,146,4
BC004004,4,0.95951,0.95942,0.999999,19720,0,0.0016315,0.0058881,0.811452,147,3
Prkcz,4,0.99833,0.99832,0.999999,20622,0,0.0016665,0.0059977,0.818558,148,4
Xpo7,4,0.99833,0.99831,0.999999,20621,0,0.0016733,0.0060188,0.818558,149,4
Eif3f,4,0.29159,0.47254,0.984919,9599,1,0.0017005,0.0061213,0.820435,150,3
Kcnrg,4,0.75285,0.79815,0.997295,16245,1,0.0017005,0.0061213,0.820435,151,3
Dnajc14,4,0.99828,0.99827,0.999999,20620,0,0.0017218,0.0061912,0.820435,152,4
Ube2l3,4,0.70549,0.77565,0.997295,15747,1,0.0017318,0.0062257,0.820435,153,3
Noxo1,4,0.99827,0.99826,0.999999,20619,0,0.0017342,0.0062363,0.820435,154,4
Chd7,4,0.99826,0.99825,0.999999,20618,0,0.0017434,0.0062707,0.820435,155,4
Ihh,4,0.32496,0.50077,0.984919,10071,2,0.001782,0.0064068,0.823809,156,2
Klf10,4,0.99818,0.99818,0.999999,20616,0,0.0018158,0.0065126,0.823809,158,4
Spred3,4,0.35266,0.52444,0.984919,10613,2,0.0018322,0.0065763,0.823809,159,2
Pagr1a,4,0.99814,0.99813,0.999999,20615,0,0.0018609,0.0066793,0.823809,160,4
Hoxa11,4,0.99164,0.99163,0.999999,20446,0,0.001868,0.0067047,0.823809,161,4
Ddx39,4,0.99812,0.99812,0.999999,20614,0,0.0018758,0.006732,0.823809,162,4
1700029J07Rik,4,0.99812,0.99812,0.999999,20613,0,0.0018769,0.0067368,0.823809,163,4
Slc25a41,4,0.89823,0.89815,0.999999,18323,1,0.0018801,0.0067468,0.823809,164,3
Ints6,4,0.9414,0.94133,0.999999,19312,0,0.0018823,0.0067554,0.823809,165,3
Thumpd1,4,0.99289,0.99288,0.999999,20480,0,0.0018823,0.0067554,0.823809,166,4
Gm44,4,0.57305,0.71613,0.997295,14532,1,0.0019047,0.0068407,0.823809,167,3
Slc41a3,4,0.99807,0.99807,0.999999,20612,0,0.0019277,0.0069255,0.823809,168,4
Kif3a,4,0.99807,0.99806,0.999999,20611,0,0.0019312,0.0069355,0.823809,169,4
Lax1,4,0.32496,0.50077,0.984919,10087,1,0.0019325,0.0069398,0.823809,170,2
Aplnr,4,0.99803,0.99802,0.999999,20609,0,0.0019701,0.0070677,0.823809,171,4
Lhx4,4,0.97985,0.97988,0.999999,20183,0,0.0019826,0.0071137,0.823809,172,3
Ccnj,4,0.99801,0.998,0.999999,20608,0,0.0019892,0.0071391,0.823809,173,4
Aaas,4,0.99781,0.99781,0.999999,20600,0,0.0020128,0.0072358,0.823809,174,4
SGR000121596.1_XPR003.1,1,0.99265,0.99262,0.999999,20474,0,0.0073525,0.0072938,0.823809,555,1
1600002H07Rik,4,0.61179,0.73815,0.997295,14903,1,0.0020328,0.0073038,0.823809,175,2
Trak2,4,0.8803,0.88146,0.997295,17844,1,0.0020444,0.0073474,0.823809,176,3
Rasl12,4,0.17482,0.34211,0.957468,6885,1,0.0020537,0.00738,0.823809,177,3
Gpr82,4,0.99794,0.99794,0.999999,20607,0,0.0020562,0.0073939,0.823809,178,4
Gemin6,4,0.99794,0.99793,0.999999,20606,0,0.002064,0.0074207,0.823809,179,4
Gm2012,2,0.29564,0.37204,0.958754,9635,1,0.0038515,0.0074796,0.823809,311,1
Prkcq,4,0.75113,0.79728,0.997295,16231,1,0.0020829,0.007483,0.823809,180,3
Zranb1,4,0.99791,0.99791,0.999999,20605,0,0.002087,0.007505,0.823809,181,4
Phlda1,4,0.99744,0.99741,0.999999,20592,0,0.0020961,0.0075395,0.823809,182,4
Fv1,4,0.9979,0.99789,0.999999,20604,0,0.0021017,0.0075615,0.823809,183,4
Usp12,4,0.99789,0.99789,0.999999,20603,0,0.0021052,0.0075725,0.823809,184,4
1700031F05Rik,4,0.99788,0.99787,0.999999,20602,0,0.002121,0.0076276,0.823809,185,4
Olfr1302,4,0.37724,0.54544,0.984919,10966,2,0.0021308,0.0076616,0.823809,186,2
Cdca3,4,0.68617,0.76731,0.997295,15544,1,0.0021324,0.0076635,0.823809,187,3
Ankrd13b,4,0.5451,0.69138,0.984919,14197,2,0.0021331,0.0076655,0.823809,188,1
SGR000122064.1_XPR003.1,1,0.99226,0.99223,0.999999,20463,0,0.0077418,0.0076913,0.823809,583,1
Mapk1ip1l,4,0.99784,0.99783,0.999999,20601,0,0.0021643,0.0077847,0.829514,189,4
Vstm2l,4,0.048421,0.13176,0.933384,2820,1,0.0021832,0.0078508,0.829637,190,2
Ptx4,4,0.99781,0.99781,0.999999,20599,0,0.0021883,0.0078661,0.829637,191,4
Fam98c,4,0.99778,0.99778,0.999999,20598,0,0.0022216,0.0079935,0.83534,192,4
SGR000121793.1_XPR003.1,1,0.99197,0.99195,0.999999,20455,0,0.0080306,0.0080026,0.83534,606,1
Mettl24,4,0.96061,0.9605,0.999999,19744,0,0.0022334,0.0080414,0.83534,193,3
Cd200r3,4,0.99773,0.99774,0.999999,20597,0,0.0022682,0.0081583,0.842736,194,4
Pgap3,4,0.63541,0.74684,0.997295,15097,1,0.0022835,0.0082064,0.842736,195,2
Knstrn,4,0.37813,0.54618,0.984919,11020,1,0.0022916,0.0082349,0.842736,196,3
Rsph4a,4,0.23266,0.42259,0.984919,8628,1,0.0023187,0.0083341,0.848209,197,2
Ubr2,4,0.11,0.23901,0.957468,4881,3,0.0023337,0.0083839,0.848209,198,1
Cdk15,4,0.4693,0.62485,0.984919,12570,2,0.0023592,0.0084682,0.848209,199,2
Peg3,4,0.99764,0.99763,0.999999,20596,0,0.0023604,0.0084706,0.848209,200,4
Htr2c,4,0.99763,0.99762,0.999999,20595,0,0.0023658,0.0084936,0.848209,201,4
Rae1,4,0.20139,0.38197,0.965752,8011,2,0.0023838,0.0085582,0.850557,202,2
Cml5,4,0.99757,0.99755,0.999999,20594,0,0.0024289,0.0087139,0.859571,203,4
Spz1,4,0.8803,0.88146,0.997295,17881,1,0.002434,0.0087321,0.859571,204,3
Pabpc5,4,0.69628,0.77162,0.997295,15648,1,0.0024606,0.0088308,0.859771,205,2
Vmn1r47,4,0.99752,0.99749,0.999999,20593,0,0.0024832,0.0089074,0.859771,206,4
Klhl21,4,0.15841,0.31688,0.957468,6520,1,0.0024841,0.0089098,0.859771,207,3
Pddc1,4,0.11069,0.24019,0.957468,4890,1,0.0025188,0.0090209,0.859771,208,2
Aqp9,4,0.66054,0.75672,0.997295,15307,1,0.0025489,0.0091248,0.859771,209,2
Psg29,4,0.70549,0.77565,0.997295,15723,1,0.0025564,0.0091483,0.859771,210,3
Tmem95,4,0.33489,0.50924,0.984919,10282,2,0.0025593,0.0091612,0.859771,211,1
Ovgp1,4,0.98184,0.98177,0.999999,20227,0,0.0025593,0.0091612,0.859771,212,4
Olfr944,4,0.55777,0.70257,0.994429,14413,1,0.002561,0.0091675,0.859771,213,3
Lsp1,4,0.95817,0.95808,0.999999,19693,0,0.0026123,0.0093442,0.859771,214,3
Tssk5,4,0.58474,0.72668,0.997295,14636,1,0.0026345,0.0094156,0.859771,215,3
1700015E13Rik,4,0.38717,0.55391,0.984919,11200,2,0.002668,0.0095138,0.859771,216,2
Mtrr,4,0.85259,0.85895,0.997295,17535,1,0.0026778,0.0095468,0.859771,217,3
Tor1b,4,0.99732,0.99729,0.999999,20591,0,0.0026799,0.009554,0.859771,218,4
Esp34,4,0.94376,0.9437,0.999999,19364,0,0.0026844,0.0095712,0.859771,219,3
Pi16,4,0.75285,0.79815,0.997295,16235,1,0.0027009,0.0096246,0.859771,220,3
Hdhd2,4,0.67171,0.76128,0.997295,15410,1,0.0027097,0.0096527,0.859771,221,1
Raver2,4,0.67532,0.76273,0.997295,15461,1,0.0027097,0.0096527,0.859771,222,3
Atg4c,4,0.98599,0.98594,0.999999,20319,0,0.0027387,0.0097465,0.859771,223,4
Hiat1,4,0.8142,0.83278,0.997295,16965,1,0.0027802,0.0098993,0.859771,224,3
Cst13,4,0.3861,0.55299,0.984919,11185,1,0.0027849,0.0099113,0.859771,225,2
Pcdha7,4,0.45854,0.6155,0.984919,12410,1,0.0028107,0.010001,0.859771,226,3
Atp5l,4,0.98926,0.98923,0.999999,20390,0,0.0028309,0.010069,0.859771,227,4
Epm2aip1,4,0.8803,0.88146,0.997295,17875,1,0.0028346,0.010078,0.859771,228,3
Cand2,4,0.4235,0.58522,0.984919,11783,1,0.002835,0.010079,0.859771,229,3
Eef2k,4,0.3609,0.53149,0.984919,10691,2,0.0028436,0.01011,0.859771,230,2
Smad2,4,0.66816,0.7598,0.997295,15393,1,0.00285,0.010125,0.859771,231,2
Sh3rf1,4,0.62214,0.74195,0.997295,14996,1,0.0028552,0.010147,0.859771,232,3
Setdb1,4,0.54442,0.69077,0.984919,13638,1,0.0028575,0.010155,0.859771,233,3
Actn3,4,0.99713,0.99712,0.999999,20590,0,0.002869,0.010192,0.859771,234,4
Arl13b,4,0.61179,0.73815,0.997295,14920,1,0.0028723,0.010202,0.859771,235,2
Dhrs13,4,0.99713,0.99712,0.999999,20589,0,0.0028734,0.010205,0.859771,236,4
Igfbp5,4,0.91116,0.91104,0.999999,18620,0,0.0029001,0.010296,0.859771,237,3
Rab32,4,0.95611,0.956,0.999999,19635,0,0.0029059,0.010317,0.859771,238,3
Myot,4,0.79098,0.81876,0.997295,16682,1,0.0029102,0.01033,0.859771,239,2
Tcte3,4,0.931,0.93101,0.999999,19064,0,0.0029102,0.01033,0.859771,240,2
Trim16,4,0.99708,0.99707,0.999999,20588,0,0.0029213,0.010371,0.859771,241,4
Olfr165,4,0.91786,0.91782,0.999999,18785,0,0.0029302,0.010396,0.859771,242,2
2200002J24Rik,4,0.99706,0.99705,0.999999,20587,0,0.0029422,0.010446,0.859771,243,4
Hecw1,4,0.997,0.99699,0.999999,20586,0,0.0029978,0.010635,0.859771,244,4
Jarid2,4,0.91512,0.91505,0.999999,18715,0,0.0030082,0.010677,0.859771,245,3
Olfr304,4,0.22453,0.41568,0.984919,8470,2,0.0030104,0.010683,0.859771,247,2
Unc45b,4,0.33489,0.50924,0.984919,10324,1,0.0030104,0.010683,0.859771,246,2
Tas2r137,4,0.99698,0.99698,0.999999,20585,0,0.0030152,0.010699,0.859771,248,4
Glo1,4,0.99693,0.99692,0.999999,20584,0,0.0030699,0.010869,0.859771,249,4
Anpep,4,0.96298,0.96289,0.999999,19799,0,0.0030833,0.01092,0.859771,250,3
Pcdh15,4,0.67894,0.76429,0.997295,15484,1,0.0030856,0.01093,0.859771,251,1
Tmem62,4,0.99689,0.99688,0.999999,20583,0,0.0031134,0.011028,0.859771,252,4
Nfatc4,4,0.99687,0.99687,0.999999,20582,0,0.0031256,0.011072,0.859771,253,4
Aldh1b1,4,0.99687,0.99687,0.999999,20581,0,0.0031279,0.011079,0.859771,254,4
Zfp870,4,0.61677,0.73998,0.997295,14939,1,0.0031357,0.011102,0.859771,255,1
Col27a1,4,0.99686,0.99686,0.999999,20580,0,0.0031366,0.011109,0.859771,256,4
Gm15056,4,0.99685,0.99685,0.999999,20578,0,0.0031523,0.01117,0.859771,258,4
Slfn14,4,0.99685,0.99685,0.999999,20579,0,0.0031523,0.01117,0.859771,257,4
SGR000121915.1_XPR003.1,1,0.98865,0.9887,0.999999,20378,0,0.011346,0.011261,0.859771,807,1
Gm15140,4,0.99682,0.99681,0.999999,20577,0,0.0031838,0.011293,0.859771,259,4
Cyp2a22,4,0.099536,0.2216,0.957468,4555,2,0.0031858,0.011301,0.859771,260,2
Ccl8,4,0.62214,0.74195,0.997295,14970,1,0.0032059,0.011364,0.859771,261,2
Kat2b,4,0.8803,0.88146,0.997295,18067,1,0.003209,0.011379,0.859771,262,3
Nisch,4,0.61179,0.73815,0.997295,14914,1,0.003214,0.011394,0.859771,263,3
Olfr1002,4,0.90895,0.90885,0.999999,18566,0,0.0032177,0.011406,0.859771,264,3
Oprk1,4,0.98469,0.98463,0.999999,20290,0,0.0032338,0.011459,0.859771,265,4
Mlycd,4,0.13613,0.28154,0.957468,5797,2,0.0032359,0.011466,0.859771,266,2
Ccdc53,4,0.99676,0.99676,0.999999,20576,0,0.003239,0.011478,0.859771,267,4
Cox7a2l,4,0.93183,0.9318,0.999999,19082,0,0.0032563,0.011548,0.859771,268,3
Manbal,4,0.99537,0.99534,0.999999,20543,0,0.0032563,0.011548,0.859771,269,4
Ttc7,4,0.99674,0.99673,0.999999,20575,0,0.0032575,0.011551,0.859771,270,4
Gm10024,4,0.97688,0.97697,0.999999,20108,0,0.0032653,0.011581,0.859771,271,3
Col11a1,4,0.9944,0.99439,0.999999,20517,0,0.0032725,0.011604,0.859771,272,4
Cacna2d4,4,0.11953,0.25474,0.957468,5223,2,0.003286,0.011649,0.860025,273,2
Gm16501,4,0.99669,0.99668,0.999999,20574,0,0.0033126,0.011734,0.860157,274,4
Gapdhs,4,0.99032,0.99028,0.999999,20414,0,0.0033229,0.011769,0.860157,275,4
